tweet_id,timestamp,rating_numerator,rating_denominator,name,date,time,stage,gender,jpg_url,img_num,predictions,odds,favorite_count,retweet_count,followers_count,favourites_count
891815181378084864,2017-07-31 00:18:03,12,10,Archie,31-Jul-2017,12:18:03 AM,,male,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,1,Chihuahua,0.716012,24923,4160,7087255,135434
891689557279858688,2017-07-30 15:58:51,13,10,Darla,30-Jul-2017,03:58:51 PM,,female,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,1,Labrador_retriever,0.168086,42013,8668,7087255,135434
891327558926688256,2017-07-29 16:00:24,12,10,Franklin,29-Jul-2017,04:00:24 PM,,male,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2,basset,0.555712,40162,9420,7087255,135434
891087950875897856,2017-07-29 00:08:17,13,10,,29-Jul-2017,12:08:17 AM,,,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1,Chesapeake_Bay_retriever,0.425595,20141,3118,7087255,135434
890729181411237888,2017-07-28 00:22:40,13,10,,28-Jul-2017,12:22:40 AM,,,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,Pomeranian,0.566142,65253,18924,7087255,135434
890609185150312448,2017-07-27 16:25:51,13,10,Zoey,27-Jul-2017,04:25:51 PM,,female,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,Irish_terrier,0.487574,27679,4273,7087255,135434
890006608113172480,2017-07-26 00:31:25,13,10,Koda,26-Jul-2017,12:31:25 AM,,male,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,Samoyed,0.957979,30557,7352,7087255,135434
889638837579907072,2017-07-25 00:10:02,12,10,Ted,25-Jul-2017,12:10:02 AM,,male,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,French_bulldog,0.99165,27065,4552,7087255,135434
889278841981685760,2017-07-24 00:19:32,13,10,Oliver,24-Jul-2017,12:19:32 AM,,male,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,whippet,0.626152,25187,5428,7087255,135434
888917238123831296,2017-07-23 00:22:39,12,10,Jim,23-Jul-2017,12:22:39 AM,,male,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,golden_retriever,0.714719,28972,4508,7087255,135434
888554962724278272,2017-07-22 00:23:06,13,10,Ralphus,22-Jul-2017,12:23:06 AM,,male,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,Siberian_husky,0.700377,19821,3589,7087255,135434
888078434458587136,2017-07-20 16:49:33,12,10,Gerald,20-Jul-2017,04:49:33 PM,,male,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,French_bulldog,0.995026,21673,3498,7087255,135434
887705289381826560,2017-07-19 16:06:48,13,10,Jeffrey,19-Jul-2017,04:06:48 PM,,male,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,basset,0.821664,30065,5405,7087255,135434
887517139158093824,2017-07-19 03:39:09,14,10,,19-Jul-2017,03:39:09 AM,,,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,,0.0,46054,11691,7087255,135434
887343217045368832,2017-07-18 16:08:03,13,10,,18-Jul-2017,04:08:03 PM,,,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,Mexican_hairless,0.330741,33542,10421,7087255,135434
887101392804085760,2017-07-18 00:07:08,12,10,,18-Jul-2017,12:07:08 AM,,,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,Samoyed,0.733942,30423,5973,7087255,135434
886983233522544640,2017-07-17 16:17:36,13,10,Maya,17-Jul-2017,04:17:36 PM,,female,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,Chihuahua,0.793469,35022,7788,7087255,135434
886736880519319552,2017-07-16 23:58:41,13,10,Mingus,16-Jul-2017,11:58:41 PM,,male,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,kuvasz,0.309706,12019,3301,7087255,135434
886680336477933568,2017-07-16 20:14:00,13,10,Derek,16-Jul-2017,08:14:00 PM,,male,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,,0.0,22322,4473,7087255,135434
886366144734445568,2017-07-15 23:25:31,12,10,Roscoe,15-Jul-2017,11:25:31 PM,pupper,,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,0.999201,21110,3203,7087255,135434
885984800019947520,2017-07-14 22:10:11,12,10,Jimbo,14-Jul-2017,10:10:11 PM,,male,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,0.972494,32581,6813,7087255,135434
885528943205470208,2017-07-13 15:58:47,13,10,Maisey,13-Jul-2017,03:58:47 PM,,female,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,0.369275,35853,6434,7087255,135434
885167619883638784,2017-07-12 16:03:00,13,10,,12-Jul-2017,04:03:00 PM,,,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,malamute,0.8124819999999999,21868,4384,7087255,135434
884562892145688576,2017-07-11 00:00:02,13,10,Kevin,11-Jul-2017,12:00:02 AM,,male,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,pug,0.5464060000000001,24208,4868,7087255,135434
884441805382717440,2017-07-10 15:58:53,14,10,,10-Jul-2017,03:58:53 PM,,,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,0.993225,26877,5649,7087255,135434
883482846933004288,2017-07-08 00:28:19,5,10,Bella,08-Jul-2017,12:28:19 AM,,female,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,golden_retriever,0.943082,45769,9965,7087255,135434
883117836046086144,2017-07-07 00:17:54,13,10,,07-Jul-2017,12:17:54 AM,,,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,golden_retriever,0.949562,37089,6674,7087255,135434
882992080364220416,2017-07-06 15:58:11,13,10,Rusty,06-Jul-2017,03:58:11 PM,,male,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_dog,0.466778,23864,3918,7087255,135434
882762694511734784,2017-07-06 00:46:41,12,10,Gus,06-Jul-2017,12:46:41 AM,pupper,male,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,0.85005,28211,4923,7087255,135434
882627270321602560,2017-07-05 15:48:34,13,10,Stanley,05-Jul-2017,03:48:34 PM,,male,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982,27787,6097,7087255,135434
882268110199369728,2017-07-04 16:01:23,13,10,Alfy,04-Jul-2017,04:01:23 PM,,male,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,golden_retriever,0.762211,44806,11604,7087255,135434
881666595344535552,2017-07-03 00:11:11,13,10,Gary,03-Jul-2017,12:11:11 AM,,male,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,50384,10680,7087255,135434
881268444196462592,2017-07-01 21:49:04,12,10,Elliot,01-Jul-2017,09:49:04 PM,,male,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,,0.0,22993,5167,7087255,135434
880872448815771648,2017-06-30 19:35:32,12,10,,30-Jun-2017,07:35:32 PM,,,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416,21221,3829,7087255,135434
880465832366813184,2017-06-29 16:39:47,12,10,Bella,29-Jun-2017,04:39:47 PM,,female,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,golden_retriever,0.913255,28420,6293,7087255,135434
880221127280381952,2017-06-29 00:27:25,12,10,Jesse,29-Jun-2017,12:27:25 AM,,male,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,26976,4243,7087255,135434
879862464715927552,2017-06-28 00:42:13,13,10,Romeo,28-Jun-2017,12:42:13 AM,,male,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,basset,0.813507,22242,3505,7087255,135434
879492040517615616,2017-06-27 00:10:17,12,10,Bailey,27-Jun-2017,12:10:17 AM,,male,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_short-haired_pointer,0.479896,23327,3189,7087255,135434
879376492567855104,2017-06-26 16:31:08,12,10,Jack,26-Jun-2017,04:31:08 PM,,male,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,Labrador_retriever,0.0334961,16718,3128,7087255,135434
879050749262655488,2017-06-25 18:56:45,11,10,Steven,25-Jun-2017,06:56:45 PM,,male,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1,,0.0,22510,4729,7087255,135434
878281511006478336,2017-06-23 16:00:04,13,10,Shadow,23-Jun-2017,04:00:04 PM,,male,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,basset,0.32042,7736,1299,7087255,135434
878057613040115712,2017-06-23 01:10:23,14,10,Emmy,23-Jun-2017,01:10:23 AM,,female,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,0.839097,41912,6858,7087255,135434
877736472329191424,2017-06-22 03:54:17,13,10,Aja,22-Jun-2017,03:54:17 AM,,female,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_Bay_retriever,0.8379559999999999,79667,19202,7087255,135434
877556246731214848,2017-06-21 15:58:08,12,10,Penny,21-Jun-2017,03:58:08 PM,,female,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,basset,0.995368,22691,3832,7087255,135434
877201837425926144,2017-06-20 16:29:50,12,10,Nelly,20-Jun-2017,04:29:50 PM,,male,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,0.93112,27055,5620,7087255,135434
876838120628539392,2017-06-19 16:24:33,12,10,Ginger,19-Jun-2017,04:24:33 PM,pupper,female,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,bloodhound,0.575751,20611,3369,7087255,135434
876484053909872640,2017-06-18 16:57:37,13,10,Benedict,18-Jun-2017,04:57:37 PM,,male,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,golden_retriever,0.874566,18717,2410,7087255,135434
876120275196170240,2017-06-17 16:52:05,13,10,Venti,17-Jun-2017,04:52:05 PM,,female,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_mountain_dog,0.534327,27847,4710,7087255,135434
875747767867523072,2017-06-16 16:11:53,13,10,Goose,16-Jun-2017,04:11:53 PM,,male,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_retriever,0.799551,25136,4317,7087255,135434
875144289856114688,2017-06-15 00:13:52,13,10,Nugget,15-Jun-2017,12:13:52 AM,,,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,Siberian_husky,0.245048,21866,4952,7087255,135434
875021211251597312,2017-06-14 16:04:48,12,10,,14-Jun-2017,04:04:48 PM,,,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_Highland_white_terrier,0.7143189999999999,25437,4745,7087255,135434
874680097055178752,2017-06-13 17:29:20,12,10,Cash,13-Jun-2017,05:29:20 PM,,male,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_retriever,0.836052,27790,4680,7087255,135434
874296783580663808,2017-06-12 16:06:11,13,10,Jed,12-Jun-2017,04:06:11 PM,pupper,male,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,cocker_spaniel,0.437216,26031,4137,7087255,135434
874057562936811520,2017-06-12 00:15:36,12,10,,12-Jun-2017,12:15:36 AM,,,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,flat-coated_retriever,0.8321770000000001,22626,3978,7087255,135434
874012996292530176,2017-06-11 21:18:31,13,10,Sebastian,11-Jun-2017,09:18:31 PM,puppo,male,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,Cardigan,0.806674,34627,10544,7087255,135434
873213775632977920,2017-06-09 16:22:42,12,10,Sierra,09-Jun-2017,04:22:42 PM,pupper,female,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,vizsla,0.6197819999999999,7244,1601,7087255,135434
872967104147763200,2017-06-09 00:02:31,12,10,,09-Jun-2017,12:02:31 AM,doggo,male,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_retriever,0.476913,27376,5455,7087255,135434
872820683541237760,2017-06-08 14:20:41,13,10,,08-Jun-2017,02:20:41 PM,,,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,pug,0.99912,14721,3722,7087255,135434
872620804844003328,2017-06-08 01:06:27,13,10,Monkey,08-Jun-2017,01:06:27 AM,,female,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,cocker_spaniel,0.513191,20790,3744,7087255,135434
872486979161796608,2017-06-07 16:14:40,12,10,,07-Jun-2017,04:14:40 PM,,,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,0.931861,40715,9094,7087255,135434
870804317367881728,2017-06-03 00:48:22,11,10,,03-Jun-2017,12:48:22 AM,,,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,1,,0.0,33753,6310,7087255,135434
870374049280663552,2017-06-01 20:18:38,13,10,Zoey,01-Jun-2017,08:18:38 PM,,female,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,golden_retriever,0.841001,83029,26655,7087255,135434
869772420881756160,2017-05-31 04:27:59,13,10,Dewey,31-May-2017,04:27:59 AM,,male,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,0.980148,42648,10228,7087255,135434
869227993411051520,2017-05-29 16:24:37,13,10,Gizmo,29-May-2017,04:24:37 PM,,male,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,0.664181,20588,3861,7087255,135434
868622495443632128,2017-05-28 00:18:35,13,10,,28-May-2017,12:18:35 AM,,,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_retriever,0.868107,27457,5900,7087255,135434
868552278524837888,2017-05-27 19:39:34,12,10,Cooper,27-May-2017,07:39:34 PM,,male,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,whippet,0.378151,10249,2145,7087255,135434
867900495410671616,2017-05-26 00:29:37,12,10,,26-May-2017,12:29:37 AM,,,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_retriever,0.522644,24401,4270,7087255,135434
867051520902168576,2017-05-23 16:16:06,13,10,,23-May-2017,04:16:06 PM,,,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,Samoyed,0.471403,32619,8071,7087255,135434
866686824827068416,2017-05-22 16:06:55,12,10,Lili,22-May-2017,04:06:55 PM,,female,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,flat-coated_retriever,0.51473,19576,3582,7087255,135434
865718153858494464,2017-05-19 23:57:46,13,10,Boomer,19-May-2017,11:57:46 PM,,male,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,golden_retriever,0.673664,25945,5768,7087255,135434
865359393868664832,2017-05-19 00:12:11,13,10,Sammy,19-May-2017,12:12:11 AM,,female,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_Bay_retriever,0.832435,26848,5145,7087255,135434
865006731092295680,2017-05-18 00:50:50,13,10,Nelly,18-May-2017,12:50:50 AM,,male,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,Pembroke,0.989882,28411,7904,7087255,135434
864873206498414592,2017-05-17 16:00:15,14,10,,17-May-2017,04:00:15 PM,,,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,2,,0.0,32796,8991,7087255,135434
864279568663928832,2017-05-16 00:41:21,12,10,Meatball,16-May-2017,12:41:21 AM,,male,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,bull_mastiff,0.668613,14849,3135,7087255,135434
864197398364647424,2017-05-15 19:14:50,13,10,Paisley,15-May-2017,07:14:50 PM,,female,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,golden_retriever,0.945905,30652,9229,7087255,135434
863062471531167744,2017-05-12 16:05:02,13,10,Quinn,12-May-2017,04:05:02 PM,,female,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,French_bulldog,0.935804,8684,2556,7087255,135434
862831371563274240,2017-05-12 00:46:44,13,10,Zooey,12-May-2017,12:46:44 AM,,female,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,Australian_terrier,0.207281,19538,5260,7087255,135434
862457590147678208,2017-05-11 00:01:27,13,10,Jersey,11-May-2017,12:01:27 AM,,male,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,1,,0.0,20924,5137,7087255,135434
862096992088072192,2017-05-10 00:08:34,13,10,,10-May-2017,12:08:34 AM,,,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,chow,0.677589,76057,24147,7087255,135434
861383897657036800,2017-05-08 00:54:59,13,10,Hobbes,08-May-2017,12:54:59 AM,,male,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,Cardigan,0.771008,36773,11087,7087255,135434
860524505164394496,2017-05-05 16:00:04,13,10,Carl,05-May-2017,04:00:04 PM,,male,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,Bedlington_terrier,0.286558,24121,5470,7087255,135434
860276583193509888,2017-05-04 23:34:55,12,10,Jordy,04-May-2017,11:34:55 PM,,male,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,1,,0.0,18697,3612,7087255,135434
860184849394610176,2017-05-04 17:30:24,14,10,,04-May-2017,05:30:24 PM,,,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,1,,0.0,17045,6062,7087255,135434
859924526012018688,2017-05-04 00:15:58,12,10,Milky,04-May-2017,12:15:58 AM,,female,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1,French_bulldog,0.254587,19963,4259,7087255,135434
859607811541651456,2017-05-03 03:17:27,13,10,,03-May-2017,03:17:27 AM,puppo,female,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,golden_retriever,0.8955290000000001,19020,1638,7087255,135434
859196978902773760,2017-05-02 00:04:57,12,10,,02-May-2017,12:04:57 AM,,,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,1,malamute,0.216163,92145,31502,7087255,135434
858843525470990336,2017-05-01 00:40:27,13,10,,01-May-2017,12:40:27 AM,doggo,,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,golden_retriever,0.57812,15913,3623,7087255,135434
858471635011153920,2017-04-30 00:02:42,13,10,Sophie,30-Apr-2017,12:02:42 AM,,female,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,Pembroke,0.987407,22056,5052,7087255,135434
858107933456039936,2017-04-28 23:57:28,12,10,Wyatt,28-Apr-2017,11:57:28 PM,,male,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1,golden_retriever,0.863874,16131,3036,7087255,135434
857989990357356544,2017-04-28 16:08:49,12,10,Rosie,28-Apr-2017,04:08:49 PM,,female,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,French_bulldog,0.43258,16524,2700,7087255,135434
857746408056729600,2017-04-28 00:00:54,13,10,Thor,28-Apr-2017,12:00:54 AM,,male,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,Labrador_retriever,0.919832,35143,11097,7087255,135434
857263160327368704,2017-04-26 16:00:39,13,10,Oscar,26-Apr-2017,04:00:39 PM,,,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,Samoyed,0.998021,20552,4735,7087255,135434
857029823797047296,2017-04-26 00:33:27,12,10,Zeke,26-Apr-2017,12:33:27 AM,,male,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,golden_retriever,0.968623,19446,4187,7087255,135434
856543823941562368,2017-04-24 16:22:16,12,10,Callie,24-Apr-2017,04:22:16 PM,,female,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,Boston_bull,0.30691,16727,3021,7087255,135434
856526610513747968,2017-04-24 15:13:52,14,10,,24-Apr-2017,03:13:52 PM,,,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1,Old_English_sheepdog,0.798481,12160,1972,7087255,135434
856282028240666624,2017-04-23 23:01:59,14,10,Cermet,23-Apr-2017,11:01:59 PM,,,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,Chihuahua,0.8765430000000001,28481,6633,7087255,135434
855851453814013952,2017-04-22 18:31:02,13,10,,22-Apr-2017,06:31:02 PM,doggo,female,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated_retriever,0.321676,46790,18614,7087255,135434
855459453768019968,2017-04-21 16:33:22,12,10,,21-Apr-2017,04:33:22 PM,,,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,Blenheim_spaniel,0.389513,30889,8676,7087255,135434
854732716440526848,2017-04-19 16:25:34,12,10,Marlee,19-Apr-2017,04:25:34 PM,,female,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,Pembroke,0.6955479999999999,23609,6454,7087255,135434
854482394044301312,2017-04-18 23:50:52,13,10,Arya,18-Apr-2017,11:50:52 PM,,female,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,Chihuahua,0.26024200000000003,30330,7275,7087255,135434
854365224396361728,2017-04-18 16:05:17,13,10,Einstein,18-Apr-2017,04:05:17 PM,,male,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,Pembroke,0.90708,19564,4966,7087255,135434
854010172552949760,2017-04-17 16:34:26,11,10,,17-Apr-2017,04:34:26 PM,doggo,,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_springer,0.354733,16772,3336,7087255,135434
853639147608842240,2017-04-16 16:00:07,13,10,,16-Apr-2017,04:00:07 PM,,male,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,German_shepherd,0.509879,36225,10774,7087255,135434
853299958564483072,2017-04-15 17:32:18,13,10,Rumpole,15-Apr-2017,05:32:18 PM,,,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1,,0.0,16129,3785,7087255,135434
852912242202992640,2017-04-14 15:51:39,12,10,Benny,14-Apr-2017,03:51:39 PM,,male,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,Great_Dane,0.7837649999999999,9404,1960,7087255,135434
852672615818899456,2017-04-13 23:59:28,12,10,Aspen,13-Apr-2017,11:59:28 PM,,female,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,golden_retriever,0.7112350000000001,15522,2289,7087255,135434
851591660324737024,2017-04-11 00:24:08,11,10,,11-Apr-2017,12:24:08 AM,,,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,Cardigan,0.394507,16894,3702,7087255,135434
850380195714523136,2017-04-07 16:10:12,13,10,Leo,07-Apr-2017,04:10:12 PM,,male,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,Yorkshire_terrier,0.249012,13650,2798,7087255,135434
850145622816686080,2017-04-07 00:38:06,11,10,Riley,07-Apr-2017,12:38:06 AM,,male,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2,kelpie,0.10539,17077,4099,7087255,135434
850019790995546112,2017-04-06 16:18:05,12,10,Boomer,06-Apr-2017,04:18:05 PM,pupper,male,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,Shetland_sheepdog,0.759907,21419,5253,7087255,135434
849412302885593088,2017-04-05 00:04:08,12,10,Noosh,05-Apr-2017,12:04:08 AM,,male,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,schipperke,0.907559,16626,3371,7087255,135434
849336543269576704,2017-04-04 19:03:06,11,10,,04-Apr-2017,07:03:06 PM,,,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,,0.0,11978,2035,7087255,135434
848690551926992896,2017-04-03 00:16:10,12,10,,03-Apr-2017,12:16:10 AM,,,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,flat-coated_retriever,0.8236479999999999,26445,4642,7087255,135434
848324959059550208,2017-04-02 00:03:26,12,10,Odin,02-Apr-2017,12:03:26 AM,,male,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,malamute,0.5445760000000001,25971,4950,7087255,135434
848212111729840128,2017-04-01 16:35:01,6,10,Jerry,01-Apr-2017,04:35:01 PM,,male,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,Bedlington_terrier,0.333486,17148,3321,7087255,135434
847962785489326080,2017-04-01 00:04:17,10,10,Georgie,01-Apr-2017,12:04:17 AM,,male,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1,,0.0,24686,5512,7087255,135434
847842811428974592,2017-03-31 16:07:33,12,10,Rontu,31-Mar-2017,04:07:33 PM,,male,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,Bernese_mountain_dog,0.951337,5765,1450,7087255,135434
847251039262605312,2017-03-30 00:56:03,12,10,Furzey,30-Mar-2017,12:56:03 AM,,male,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,Airedale,0.49538,21482,4624,7087255,135434
846153765933735936,2017-03-27 00:15:53,13,10,Vixen,27-Mar-2017,12:15:53 AM,,male,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,giant_schnauzer,0.346468,33437,9802,7087255,135434
845397057150107648,2017-03-24 22:08:59,13,10,Mimosa,24-Mar-2017,10:08:59 PM,doggo,female,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,Dandie_Dinmont,0.394404,8037,1968,7087255,135434
845306882940190720,2017-03-24 16:10:40,12,10,Pickles,24-Mar-2017,04:10:40 PM,pupper,female,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,Irish_water_spaniel,0.567475,24609,5839,7087255,135434
844979544864018432,2017-03-23 18:29:57,13,10,,23-Mar-2017,06:29:57 PM,,,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,3,Shetland_sheepdog,0.000132068,14397,2808,7087255,135434
844973813909606400,2017-03-23 18:07:10,12,10,Brady,23-Mar-2017,06:07:10 PM,,male,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,Labrador_retriever,0.742421,15972,3483,7087255,135434
844704788403113984,2017-03-23 00:18:10,13,10,Luna,23-Mar-2017,12:18:10 AM,,female,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,Labrador_retriever,0.980213,40900,11211,7087255,135434
844223788422217728,2017-03-21 16:26:50,12,10,Margo,21-Mar-2017,04:26:50 PM,,female,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,Labrador_retriever,0.71951,14391,2378,7087255,135434
843604394117681152,2017-03-19 23:25:35,11,10,Hank,19-Mar-2017,11:25:35 PM,,male,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,Labrador_retriever,0.430583,17857,2978,7087255,135434
